user_id,full_name,email,phone,date_of_birth,country,kyc_status,risk_level,created_at,updated_at,deleted_at
226,Arta Dedaj,arta_dedaj2026@icloud.com,3.83E+11,11/19/1985,Kosove,1,0,23:18.4,23:18.4,NULL
227,Drita Jackson,drita227@protonmail.com,41764468364,10/3/1988,Switzerland,1,0,23:18.4,23:18.4,NULL
228,Krenar Shala,krenar.shala228@protonmail.com,3361888232,6/7/1972,France,1,0,23:18.4,23:18.4,NULL
229,Drilon Thomas,dthomas229@hotmail.com,39332109609,7/27/1978,Italy,0,0,23:18.4,23:18.4,NULL
230,Orges Morina,orges_morina2026@outlook.com,39338085462,3/5/1976,Italy,0,1,23:18.4,23:18.4,NULL
231,Valmir Martin,valmir231@yahoo.com,3.83E+11,3/19/1991,Kosove,1,1,23:18.4,23:18.4,NULL
232,Edona Beka,edona.beka232@gmail.com,12011441562,8/30/1976,USA,1,0,23:18.5,23:18.5,NULL
233,Qamil Garcia,qgarcia233@gmail.com,3367886341,4/1/1996,France,1,0,23:18.5,23:18.5,NULL
234,Ibrahim Hoti,ibrahim_hoti2026@aol.com,3.83E+11,11/26/1975,Kosove,0,0,23:18.5,23:18.5,NULL
235,Era Williams,era235@outlook.com,41769972813,5/12/1991,Switzerland,0,0,23:18.5,23:18.5,NULL
236,Valmir Hyseni,valmir.hyseni236@gmail.com,3.83E+11,10/16/1992,Kosove,1,0,23:18.5,23:18.5,NULL
237,Shkumbin Jones,sjones237@hotmail.com,39333596694,2/13/1987,Italy,1,1,23:18.5,23:18.5,NULL
238,Fitim Anderson,fitim_anderson2026@icloud.com,41769178644,3/6/1966,Switzerland,0,0,23:18.5,23:18.5,NULL
239,Mimoza Rama,mimoza239@hotmail.com,44793723533,3/6/2003,UK,1,2,23:18.5,23:18.5,NULL
240,Sabri Thaçi,sabri.thaçi240@outlook.com,3.83E+11,9/15/1979,Kosove,1,0,23:18.5,23:18.5,NULL
241,Leotrim Mustafa,lmustafa241@outlook.com,3369337874,12/18/1967,France,1,1,23:18.5,23:18.5,NULL
242,Nderim Krasniqi,nderim_krasniqi2026@aol.com,3.56E+11,8/22/1978,Shqipëri,0,1,23:18.5,23:18.5,NULL
243,Gent Hyseni,gent243@protonmail.com,3460962917,9/6/2007,Spain,1,0,23:18.5,23:18.5,NULL
244,Petrit Morina,petrit.morina244@live.com,3162670919,8/20/2001,Netherlands,1,2,23:18.5,23:18.5,NULL
245,Urim Lopez,ulopez245@hotmail.com,3162198961,4/19/1974,Netherlands,1,2,23:18.5,23:18.5,NULL
246,Arta Sahiti,arta_sahiti2026@aol.com,3168367219,5/29/1980,Netherlands,0,2,23:18.5,23:18.5,NULL
247,Blerina Mustafa,blerina247@aol.com,12013858338,8/6/1978,USA,0,3,23:18.5,23:18.5,NULL
248,Jeton Gjoka,jeton.gjoka248@yahoo.com,3.56E+11,11/4/1984,Shqipëri,1,0,23:18.5,23:18.5,NULL
249,Mimoza Jackson,mjackson249@aol.com,12018886952,4/17/1988,USA,1,0,23:18.5,23:18.5,NULL
250,Olsi Moore,olsi_moore2026@aol.com,41767179300,4/30/1968,Switzerland,1,2,23:18.5,23:18.5,NULL
251,Agim Kadriu,agim251@gmail.com,3166425375,5/28/1973,Netherlands,1,3,23:18.5,23:18.5,NULL
252,Blerina Kamberi,blerina.kamberi252@hotmail.com,12015191687,5/17/1972,USA,0,1,23:18.5,23:18.5,NULL
253,Naim Pllana,npllana253@outlook.com,44794342690,5/18/2004,UK,1,0,23:18.5,23:18.5,NULL
254,Qendrim Rama,qendrim_rama2026@aol.com,39331130915,12/18/1998,Italy,0,0,23:18.5,23:18.5,NULL
255,Blerina Bytyqi,blerina255@live.com,39331187554,10/27/1975,Italy,0,1,23:18.5,23:18.5,NULL
256,Qamil Bytyqi,qamil.bytyqi256@protonmail.com,41761759543,6/13/1981,Switzerland,0,0,23:18.5,23:18.5,NULL
257,Genta Kuka,gkuka257@outlook.com,44797180865,2/28/1991,UK,1,1,23:18.5,23:18.5,NULL
258,Besnik Lopez,besnik_lopez2026@hotmail.com,3.83E+11,12/18/1981,Kosove,1,1,23:18.5,23:18.5,NULL
259,Valon Kadriu,valon259@aol.com,3.83E+11,7/4/2005,Kosove,0,4,23:18.5,23:18.5,NULL
260,Tringa Hoti,tringa.hoti260@protonmail.com,3.83E+11,1/5/2008,Kosove,1,0,23:18.5,23:18.5,NULL
261,Era Lopez,elopez261@icloud.com,44798430787,6/1/1982,UK,0,0,23:18.5,23:18.5,NULL
262,Xhevat Rodriguez,xhevat_rodriguez2026@gmail.com,39339534095,11/1/1964,Italy,1,0,23:18.5,23:18.5,NULL
263,Yll Wilson,yll263@protonmail.com,12011859883,10/30/1984,USA,1,2,23:18.5,23:18.5,NULL
264,Urim Gjoka,urim.gjoka264@live.com,3.83E+11,1/15/1997,Kosove,1,0,23:18.5,23:18.5,NULL
265,Arta Kamberi,akamberi265@live.com,3162631101,6/28/1987,Netherlands,1,0,23:18.5,23:18.5,NULL
266,Fitim Thomas,fitim_thomas2026@gmail.com,39336884517,4/10/1972,Italy,1,0,23:18.5,23:18.5,NULL
267,Qamil Mustafa,qamil267@yahoo.com,49157321544,6/15/1980,Germany,1,3,23:18.5,23:18.5,NULL
268,Trim Williams,trim.williams268@yahoo.com,41763960094,11/5/1978,Switzerland,0,0,23:18.5,23:18.5,NULL
269,Jeton Kadriu,jkadriu269@live.com,41760384856,10/13/1982,Switzerland,1,0,23:18.5,23:18.5,NULL
270,Blerim Rama,blerim_rama2026@protonmail.com,3160005831,11/16/1979,Netherlands,0,2,23:18.5,23:18.5,NULL
271,Liridona Hyseni,liridona271@aol.com,49156933712,4/27/2000,Germany,1,3,23:18.5,23:18.5,NULL
272,Luan Berisha,luan.berisha272@yahoo.com,12011142569,6/28/1968,USA,1,0,23:18.5,23:18.5,NULL
273,Pranvera Beka,pbeka273@outlook.com,3.56E+11,5/5/1994,Shqipëri,0,0,23:18.5,23:18.5,NULL
274,Xhevat Garcia,xhevat_garcia2026@gmail.com,12013303345,8/19/1971,USA,1,0,23:18.5,23:18.5,NULL
275,Blerim Sahiti,blerim275@gmail.com,44798379009,2/19/1995,UK,1,1,23:18.5,23:18.5,NULL
276,Adriatik Maliqi,adriatik.maliqi276@aol.com,3367511742,11/2/1998,France,0,1,23:18.5,23:18.5,NULL
277,Jeton Krasniqi,jkrasniqi277@icloud.com,49156640815,5/3/1965,Germany,0,0,23:18.5,23:18.5,NULL
278,Hana Moore,hana_moore2026@hotmail.com,3164968807,7/31/2006,Netherlands,1,0,23:18.5,23:18.5,NULL
279,Granit Lopez,granit279@protonmail.com,3469790063,8/6/1976,Spain,1,2,23:18.5,23:18.5,NULL
280,Adriatik Pllana,adriatik.pllana280@aol.com,49156217723,3/22/1968,Germany,0,1,23:18.5,23:18.5,NULL
281,Zef Gonzalez,zgonzalez281@yahoo.com,12016139678,6/25/1974,USA,1,0,23:18.5,23:18.5,NULL
282,Liridona Shala,liridona_shala2026@gmail.com,3.83E+11,1/8/1976,Kosove,1,0,23:18.5,23:18.5,NULL
283,Ylli Jones,ylli283@yahoo.com,3.83E+11,2/9/1993,Kosove,0,0,23:18.5,23:18.5,NULL
284,Valmir Rodriguez,valmir.rodriguez284@protonmail.com,49156171576,5/11/1998,Germany,1,1,23:18.5,23:18.5,NULL
285,Pajtim Beka,pbeka285@hotmail.com,12010398875,8/14/2008,USA,1,0,23:18.5,23:18.5,NULL
286,Edona Kastrati,edona_kastrati2026@outlook.com,49158944226,3/6/1998,Germany,1,0,23:18.5,23:18.5,NULL
287,Adriatik Leka,adriatik287@aol.com,41766956038,2/8/1964,Switzerland,1,0,23:18.5,23:18.5,NULL
288,Jon Thaçi,jon.thaçi288@icloud.com,3469271672,1/7/1968,Spain,0,1,23:18.5,23:18.5,NULL
289,Edona Rama,erama289@protonmail.com,3161351701,12/15/1985,Netherlands,1,0,23:18.5,23:18.5,NULL
290,Liridona Wilson,liridona_wilson2026@yahoo.com,3.83E+11,6/11/1984,Kosove,1,2,23:18.5,23:18.5,NULL
291,Uran Shala,uran291@protonmail.com,39338754406,1/27/1977,Italy,1,0,23:18.5,23:18.5,NULL
292,Agim Rrahmani,agim.rrahmani292@hotmail.com,44798742513,4/2/2008,UK,1,0,23:18.5,23:18.5,NULL
293,Blerina Wilson,bwilson293@protonmail.com,3.56E+11,1/8/1978,Shqipëri,0,0,23:18.5,23:18.5,NULL
294,Altin Miller,altin_miller2026@hotmail.com,3166461716,1/26/2009,Netherlands,1,0,23:18.5,23:18.5,NULL
295,Xhevat Moore,xhevat295@hotmail.com,39330423191,12/18/1979,Italy,0,0,23:18.5,23:18.5,NULL
296,Adriatik Jones,adriatik.jones296@gmail.com,12018744821,4/7/1995,USA,1,0,23:18.5,23:18.5,NULL
297,Liridona Kadriu,lkadriu297@protonmail.com,3466166070,11/9/1987,Spain,1,1,23:18.5,23:18.5,NULL
298,Olsi Kamberi,olsi_kamberi2026@gmail.com,3367189187,1/23/1978,France,1,0,23:18.5,23:18.5,NULL
299,Orges Rodriguez,orges299@live.com,3465100085,9/9/1991,Spain,1,1,23:18.5,23:18.5,NULL
300,Vjosa Williams,vjosa.williams300@hotmail.com,3360492119,9/19/1963,France,1,1,23:18.5,23:18.5,NULL
301,Drilon Jones,djones301@hotmail.com,3365926022,2/21/1974,France,1,1,23:18.5,23:18.5,NULL
302,Valmir Miller,valmir_miller2026@outlook.com,41764236715,11/19/2004,Switzerland,1,0,23:18.5,23:18.5,NULL
303,Hana Berisha,hana303@yahoo.com,3166222498,8/31/1978,Netherlands,0,0,23:18.5,23:18.5,NULL
304,Pranvera Morina,pranvera.morina304@protonmail.com,3362753960,4/8/1970,France,1,0,23:18.5,23:18.5,NULL
305,Shkumbin Mustafa,smustafa305@protonmail.com,39330378786,2/24/1964,Italy,1,0,23:18.5,23:18.5,NULL
306,Shprese Miller,shprese_miller2026@gmail.com,12018514647,8/21/1982,USA,1,1,23:18.5,23:18.5,NULL
307,Blerim Rodriguez,blerim307@icloud.com,39337005510,3/20/1966,Italy,1,1,23:18.5,23:18.5,NULL
308,Fitim Gonzalez,fitim.gonzalez308@outlook.com,3169130273,5/8/2003,Netherlands,1,2,23:18.5,23:18.5,NULL
309,Rrezart Maloku,rmaloku309@yahoo.com,44795187572,11/20/1972,UK,1,0,23:18.6,23:18.6,NULL
310,Jeta Hoxha,jeta_hoxha2026@yahoo.com,49158544224,4/15/1991,Germany,1,0,23:18.6,23:18.6,NULL
311,Pajtim Beka,pajtim311@yahoo.com,49154750668,11/9/1968,Germany,1,0,23:18.6,23:18.6,NULL
312,Xhevat Davis,xhevat.davis312@live.com,3.56E+11,9/23/2000,Shqipëri,1,1,23:18.6,23:18.6,NULL
313,Olsi Thaçi,othaçi313@hotmail.com,49153969170,5/4/1981,Germany,0,1,23:18.6,23:18.6,NULL
314,Ylber Kryeziu,ylber_kryeziu2026@protonmail.com,44792774843,4/21/1997,UK,0,0,23:18.6,23:18.6,NULL
315,Hysni Johnson,hysni315@protonmail.com,3363298869,7/5/1964,France,1,0,23:18.6,23:18.6,NULL
316,Krenar Berisha,krenar.berisha316@aol.com,3.56E+11,5/2/1997,Shqipëri,1,1,23:18.6,23:18.6,NULL
317,Mimoza Mustafa,mmustafa317@live.com,3162602898,1/25/1998,Netherlands,1,1,23:18.6,23:18.6,NULL
318,Shkumbin Martinez,shkumbin_martinez2026@aol.com,3.83E+11,9/4/1974,Kosove,0,0,23:18.6,23:18.6,NULL
319,Drilon Maloku,drilon319@hotmail.com,44796232557,12/4/1981,UK,0,0,23:18.6,23:18.6,NULL
320,Olsi Taylor,olsi.taylor320@aol.com,3364710770,5/2/1997,France,1,0,23:18.6,23:18.6,NULL
321,Pajtim Mustafa,pmustafa321@aol.com,3466893202,11/9/1987,Spain,0,0,23:18.6,23:18.6,NULL
322,Orges Thaçi,orges_thaçi2026@gmail.com,12011056040,2/27/1986,USA,1,0,23:18.6,23:18.6,NULL
323,Ilir Basha,ilir323@gmail.com,3.83E+11,9/6/1994,Kosove,1,1,23:18.6,23:18.6,NULL
324,Ylli Kastrati,ylli.kastrati324@icloud.com,3160988562,5/3/2001,Netherlands,0,0,23:18.6,23:18.6,NULL
325,Ilir Williams,iwilliams325@gmail.com,3467270355,3/20/1992,Spain,0,0,23:18.6,23:18.6,NULL
326,Besnik Garcia,besnik_garcia2026@protonmail.com,39339695416,1/31/1977,Italy,0,0,23:18.6,23:18.6,NULL
327,Nora Miller,nora327@gmail.com,12016894645,4/14/1999,USA,0,0,23:18.6,23:18.6,NULL
328,Qamil Williams,qamil.williams328@aol.com,39332499889,6/24/1974,Italy,1,0,23:18.6,23:18.6,NULL
329,Sabri Kadriu,skadriu329@live.com,39333029412,3/26/1996,Italy,1,1,23:18.6,23:18.6,NULL
330,Sabri Jackson,sabri_jackson2026@gmail.com,41761664680,4/4/1995,Switzerland,0,0,23:18.6,23:18.6,NULL
331,Yll Lopez,yll331@protonmail.com,3365597432,5/7/1970,France,1,0,23:18.6,23:18.6,NULL
332,Xhemail Jackson,xhemail.jackson332@live.com,41764502288,5/26/1990,Switzerland,1,0,23:18.6,23:18.6,NULL
333,Teuta Hoti,thoti333@live.com,41765835964,8/27/1978,Switzerland,1,2,23:18.6,23:18.6,NULL
334,Besnik Kamberi,besnik_kamberi2026@aol.com,44794658953,12/5/1975,UK,1,0,23:18.6,23:18.6,NULL
335,Petrit Brown,petrit335@live.com,3164738502,6/11/1962,Netherlands,1,1,23:18.6,23:18.6,NULL
336,Krenar Brown,krenar.brown336@protonmail.com,3.56E+11,3/25/1977,Shqipëri,1,0,23:18.6,23:18.6,NULL
337,Rrezart Kryeziu,rkryeziu337@yahoo.com,41764675993,2/18/1992,Switzerland,0,0,23:18.6,23:18.6,NULL
338,Olti Gonzalez,olti_gonzalez2026@yahoo.com,3.83E+11,11/1/2005,Kosove,1,1,23:18.6,23:18.6,NULL
339,Zef Johnson,zef339@icloud.com,3165180651,5/24/1972,Netherlands,0,0,23:18.6,23:18.6,NULL
340,Arta Davis,arta.davis340@live.com,3363862057,5/24/1969,France,1,0,23:18.6,23:18.6,NULL
341,Blerim Beka,bbeka341@aol.com,3.56E+11,8/15/1984,Shqipëri,1,1,23:18.6,23:18.6,NULL
342,Liridona Morina,liridona_morina2026@aol.com,3166690319,11/2/1999,Netherlands,1,0,23:18.6,23:18.6,NULL
343,Klea Thaçi,klea343@icloud.com,3.56E+11,9/24/1966,Shqipëri,1,0,23:18.6,23:18.6,NULL
344,Elton Rodriguez,elton.rodriguez344@protonmail.com,3469851600,1/24/1963,Spain,1,0,23:18.6,23:18.6,NULL
345,Hana Johnson,hjohnson345@outlook.com,41762640232,11/6/1968,Switzerland,1,0,23:18.6,23:18.6,NULL
346,Ylber Mustafa,ylber_mustafa2026@live.com,44799581139,6/13/1967,UK,1,0,23:18.6,23:18.6,NULL
347,Zana Lopez,zana347@yahoo.com,44790477656,5/7/2004,UK,1,0,23:18.6,23:18.6,NULL
348,Shkumbin Williams,shkumbin.williams348@yahoo.com,41765521850,12/27/1996,Switzerland,1,1,23:18.6,23:18.6,NULL
349,Leotrim Sahiti,lsahiti349@gmail.com,3468933205,2/28/1963,Spain,0,2,23:18.6,23:18.6,NULL
350,Shkumbin Krasniqi,shkumbin_krasniqi2026@gmail.com,49159752522,7/23/1977,Germany,0,0,23:18.6,23:18.6,NULL
351,Gent Anderson,gent351@outlook.com,44799078440,3/17/1990,UK,1,0,23:18.6,23:18.6,NULL
352,Flamur Garcia,flamur.garcia352@hotmail.com,3.56E+11,8/9/1965,Shqipëri,0,1,23:18.6,23:18.6,NULL
353,Drita Basha,dbasha353@aol.com,49151966394,4/3/1986,Germany,1,0,23:18.6,23:18.6,NULL
354,Jeton Pllana,jeton_pllana2026@yahoo.com,3.56E+11,1/20/1971,Shqipëri,1,0,23:18.6,23:18.6,NULL
355,Rrezart Moore,rrezart355@gmail.com,3365475636,8/23/2005,France,0,0,23:18.6,23:18.6,NULL
356,Fitim Jackson,fitim.jackson356@live.com,3167552689,10/5/2006,Netherlands,1,0,23:18.6,23:18.6,NULL
357,Zamir Rodriguez,zrodriguez357@protonmail.com,41761975390,9/22/1988,Switzerland,0,1,23:18.6,23:18.6,NULL
358,Xhemail Wilson,xhemail_wilson2026@protonmail.com,3466208748,4/26/1981,Spain,1,0,23:18.6,23:18.6,NULL
359,Vjosa Leka,vjosa359@protonmail.com,12016193066,7/29/1987,USA,1,1,23:18.6,23:18.6,NULL
360,Zana Basha,zana.basha360@live.com,3360525548,9/21/2002,France,1,1,23:18.6,23:18.6,NULL
361,Hekuran Basha,hbasha361@icloud.com,41761176016,5/11/1972,Switzerland,0,1,23:18.6,23:18.6,NULL
362,Jeta Gonzalez,jeta_gonzalez2026@icloud.com,39336512556,10/19/1983,Italy,1,0,23:18.6,23:18.6,NULL
363,Petrit Garcia,petrit363@gmail.com,3361963323,12/31/1963,France,1,0,23:18.6,23:18.6,NULL
364,Teuta Rama,teuta.rama364@hotmail.com,3361560418,6/30/2003,France,0,1,23:18.6,23:18.6,NULL
365,Zana Brown,zbrown365@aol.com,3.56E+11,9/9/2003,Shqipëri,1,1,23:18.6,23:18.6,NULL
366,Vjosa Gjoka,vjosa_gjoka2026@yahoo.com,12019503438,10/9/2008,USA,1,0,23:18.6,23:18.6,NULL
367,Zef Dedaj,zef367@icloud.com,12017447074,5/6/2005,USA,1,2,23:18.6,23:18.6,NULL
368,Edona Hoti,edona.hoti368@outlook.com,44790358084,7/7/2008,UK,0,0,23:18.6,23:18.6,NULL
369,Orges Williams,owilliams369@live.com,39332015109,2/15/1984,Italy,1,0,23:18.6,23:18.6,NULL
370,Nderim Anderson,nderim_anderson2026@protonmail.com,3362873865,4/6/1965,France,1,1,23:18.6,23:18.6,NULL
371,Nora Jones,nora371@yahoo.com,3168251910,7/7/1999,Netherlands,1,0,23:18.6,23:18.6,NULL
372,Zamir Kastrati,zamir.kastrati372@protonmail.com,3166657169,1/23/1997,Netherlands,1,0,23:18.6,23:18.6,NULL
373,Zef Beka,zbeka373@aol.com,3.56E+11,4/2/1996,Shqipëri,1,4,23:18.6,23:18.6,NULL
374,Ibrahim Thomas,ibrahim_thomas2026@aol.com,12011821665,2/16/1966,USA,0,1,23:18.6,23:18.6,NULL
375,Adriatik Davis,adriatik375@outlook.com,44795244816,9/23/1962,UK,1,0,23:18.6,23:18.6,NULL
376,Granit Moore,granit.moore376@icloud.com,12017532734,5/11/1986,USA,0,0,23:18.6,23:18.6,NULL
377,Ibrahim Smith,ismith377@protonmail.com,49154422375,7/3/1996,Germany,1,0,23:18.6,23:18.6,NULL
378,Qendrim Johnson,qendrim_johnson2026@aol.com,3.83E+11,7/15/1966,Kosove,1,0,23:18.6,23:18.6,NULL
379,Hysni Martin,hysni379@hotmail.com,3.83E+11,1/18/2004,Kosove,1,0,23:18.6,23:18.6,NULL
380,Elton Leka,elton.leka380@yahoo.com,12011828496,12/14/1962,USA,1,0,23:18.6,23:18.6,NULL
381,Xhemail Mustafa,xmustafa381@live.com,3.83E+11,8/7/1994,Kosove,1,0,23:18.6,23:18.6,NULL
382,Valmir Hernandez,valmir_hernandez2026@live.com,44796360667,6/17/1984,UK,1,0,23:18.6,23:18.6,NULL
383,Luan Kastrati,luan383@aol.com,12016481020,2/6/1977,USA,1,1,23:18.7,23:18.7,NULL
384,Jeton Pllana,jeton.pllana384@yahoo.com,3161974947,4/14/1990,Netherlands,1,0,23:18.7,23:18.7,NULL
385,Gent Berisha,gberisha385@gmail.com,3164805337,4/18/2001,Netherlands,1,0,23:18.7,23:18.7,NULL
386,Pajtim Gashi,pajtim_gashi2026@outlook.com,3165135792,12/26/1967,Netherlands,0,0,23:18.7,23:18.7,NULL
387,Krenar Maloku,krenar387@icloud.com,3360415803,10/3/2006,France,1,0,23:18.7,23:18.7,NULL
388,Pajtim Lopez,pajtim.lopez388@yahoo.com,49157321173,11/1/1982,Germany,1,1,23:18.7,23:18.7,NULL
389,Rrezart Shala,rshala389@gmail.com,49153605658,3/11/2002,Germany,1,0,23:18.7,23:18.7,NULL
390,Era Hoxha,era_hoxha2026@gmail.com,39335242987,7/7/1981,Italy,1,1,23:18.7,23:18.7,NULL
391,Pranvera Kuka,pranvera391@outlook.com,41762289736,3/20/1997,Switzerland,1,0,23:18.7,23:18.7,NULL
392,Pajtim Rodriguez,pajtim.rodriguez392@protonmail.com,12015908161,6/18/2006,USA,1,0,23:18.7,23:18.7,NULL
393,Qendrim Moore,qmoore393@protonmail.com,3169572492,9/5/1971,Netherlands,1,2,23:18.7,23:18.7,NULL
394,Zamir Hyseni,zamir_hyseni2026@gmail.com,39338234815,6/27/1993,Italy,1,2,23:18.7,23:18.7,NULL
395,Flamur Smith,flamur395@live.com,41763603358,10/23/2007,Switzerland,0,2,23:18.7,23:18.7,NULL
396,Gent Rexha,gent.rexha396@gmail.com,39335772854,8/5/2002,Italy,1,1,23:18.7,23:18.7,NULL
397,Tringa Hoxha,thoxha397@gmail.com,3.56E+11,12/27/1971,Shqipëri,1,2,23:18.7,23:18.7,NULL
398,Olti Brown,olti_brown2026@aol.com,3.56E+11,5/11/2001,Shqipëri,0,0,23:18.7,23:18.7,NULL
399,Olti Gjoka,olti399@icloud.com,3462329648,6/11/1974,Spain,1,0,23:18.7,23:18.7,NULL
400,Jeton Sahiti,jeton.sahiti400@hotmail.com,49157869626,11/29/2004,Germany,1,2,23:18.7,23:18.7,NULL
401,Nora Taylor,ntaylor401@aol.com,3.83E+11,6/1/1984,Kosove,1,1,23:18.7,23:18.7,NULL
402,Olti Hyseni,olti_hyseni2026@hotmail.com,12016175572,12/23/1964,USA,1,0,23:18.7,23:18.7,NULL
403,Jon Pllana,jon403@outlook.com,39333104114,2/12/1967,Italy,0,0,23:18.7,23:18.7,NULL
404,Klea Thomas,klea.thomas404@yahoo.com,41769216772,10/4/2002,Switzerland,1,0,23:18.7,23:18.7,NULL
405,Leotrim Gjoka,lgjoka405@live.com,49151447536,1/28/1991,Germany,1,0,23:18.7,23:18.7,NULL
406,Fatos Thaçi,fatos_thaçi2026@live.com,49158793983,3/1/1996,Germany,1,0,23:18.7,23:18.7,NULL
407,Tringa Beka,tringa407@hotmail.com,3.83E+11,5/9/1968,Kosove,1,0,23:18.7,23:18.7,NULL
408,Nderim Hoxha,nderim.hoxha408@aol.com,3164022991,4/28/2006,Netherlands,1,1,23:18.7,23:18.7,NULL
409,Edona Rodriguez,erodriguez409@outlook.com,3367529253,1/14/1972,France,0,0,23:18.7,23:18.7,NULL
410,Rina Rexha,rina_rexha2026@aol.com,49152439303,10/2/1983,Germany,0,0,23:18.7,23:18.7,NULL
411,Fatos Rexha,fatos411@aol.com,3366314847,9/9/1964,France,0,2,23:18.7,23:18.7,NULL
412,Valmir Beka,valmir.beka412@outlook.com,3166709824,8/17/1975,Netherlands,0,0,23:18.7,23:18.7,NULL
413,Altin Mustafa,amustafa413@outlook.com,3369235150,8/19/1981,France,1,1,23:18.7,23:18.7,NULL
414,Olti Martin,olti_martin2026@gmail.com,49159569538,4/13/2002,Germany,0,2,23:18.7,23:18.7,NULL
415,Rrezart Taylor,rrezart415@hotmail.com,3160464213,5/9/1977,Netherlands,0,1,23:18.7,23:18.7,NULL
416,Leotrim Rrahmani,leotrim.rrahmani416@protonmail.com,44794609823,9/17/2005,UK,0,0,23:18.7,23:18.7,NULL
417,Nderim Mehmeti,nmehmeti417@outlook.com,3463205634,11/11/1998,Spain,1,0,23:18.7,23:18.7,NULL
418,Pranvera Leka,pranvera_leka2026@aol.com,44792350456,10/29/1969,UK,1,1,23:18.7,23:18.7,NULL
419,Jon Shala,jon419@hotmail.com,44797312562,10/2/1982,UK,0,1,23:18.7,23:18.7,NULL
420,Pajtim Maliqi,pajtim.maliqi420@icloud.com,3460796455,6/26/1966,Spain,0,2,23:18.7,23:18.7,NULL
421,Altin Brown,abrown421@hotmail.com,3464980056,4/18/2003,Spain,1,0,23:18.7,23:18.7,NULL
422,Mimoza Leka,mimoza_leka2026@gmail.com,3364036430,6/6/1981,France,1,1,23:18.7,23:18.7,NULL
423,Edona Martinez,edona423@hotmail.com,44793632212,12/13/1977,UK,0,0,23:18.7,23:18.7,NULL
424,Rrezart Williams,rrezart.williams424@protonmail.com,3166269543,8/18/1976,Netherlands,1,2,23:18.7,23:18.7,NULL
425,Leotrim Kryeziu,lkryeziu425@protonmail.com,3.56E+11,10/25/1989,Shqipëri,1,1,23:18.7,23:18.7,NULL
426,Fatos Maloku,fatos_maloku2026@hotmail.com,41765516961,12/19/1976,Switzerland,1,0,23:18.7,23:18.7,NULL
427,Klea Lopez,klea427@gmail.com,3.56E+11,5/12/2005,Shqipëri,0,0,23:18.7,23:18.7,NULL
428,Kushtrim Davis,kushtrim.davis428@protonmail.com,3.83E+11,9/15/1995,Kosove,1,0,23:18.7,23:18.7,NULL
429,Valon Hyseni,vhyseni429@gmail.com,39336336817,3/19/1985,Italy,0,0,23:18.7,23:18.7,NULL
430,Granit Rexha,granit_rexha2026@gmail.com,44795865756,12/14/1984,UK,1,2,23:18.7,23:18.7,NULL
431,Luan Hoxha,luan431@icloud.com,44798473941,2/1/1976,UK,0,0,23:18.7,23:18.7,NULL
432,Valon Jones,valon.jones432@icloud.com,41762582685,7/22/2004,Switzerland,1,1,23:18.7,23:18.7,NULL
433,Pajtim Martin,pmartin433@protonmail.com,41761788352,5/1/2004,Switzerland,1,1,23:18.7,23:18.7,NULL
434,Jeton Jackson,jeton_jackson2026@hotmail.com,3.56E+11,5/26/2004,Shqipëri,0,0,23:18.7,23:18.7,NULL
435,Indrit Moore,indrit435@aol.com,3464849111,9/19/1983,Spain,0,0,23:18.7,23:18.7,NULL
436,Luan Krasniqi,luan.krasniqi436@aol.com,44795320319,2/25/1967,UK,1,0,23:18.7,23:18.7,NULL
437,Migjen Thomas,mthomas437@protonmail.com,49159255842,6/27/1990,Germany,0,0,23:18.7,23:18.7,NULL
438,Blerina Mustafa,blerina_mustafa2026@aol.com,49157135465,3/8/1965,Germany,1,3,23:18.7,23:18.7,NULL
439,Ylli Sahiti,ylli439@gmail.com,3366616919,7/2/2000,France,1,0,23:18.7,23:18.7,NULL
440,Olti Rexha,olti.rexha440@live.com,3462937569,11/3/1974,Spain,1,1,23:18.7,23:18.7,NULL
441,Kushtrim Rexha,krexha441@gmail.com,3167077814,9/5/2004,Netherlands,1,1,23:18.7,23:18.7,NULL
442,Urim Hoti,urim_hoti2026@hotmail.com,49158164674,8/29/1999,Germany,1,0,23:18.7,23:18.7,NULL
443,Fatos Morina,fatos443@live.com,3.56E+11,1/14/2003,Shqipëri,1,1,23:18.7,23:18.7,NULL
444,Ibrahim Taylor,ibrahim.taylor444@hotmail.com,3.56E+11,7/16/1981,Shqipëri,0,2,23:18.7,23:18.7,NULL
445,Tringa Gonzalez,tgonzalez445@icloud.com,3162657760,3/10/1974,Netherlands,1,1,23:18.7,23:18.7,NULL
446,Qendrim Hernandez,qendrim_hernandez2026@aol.com,12016548672,4/7/1974,USA,1,0,23:18.7,23:18.7,NULL
447,Pranvera Beka,pranvera447@aol.com,49151296443,7/25/1973,Germany,1,0,23:18.7,23:18.7,NULL
448,Ylber Brown,ylber.brown448@outlook.com,12017379461,3/25/1972,USA,1,0,23:18.7,23:18.7,NULL
449,Blerina Miller,bmiller449@live.com,3.56E+11,1/11/2008,Shqipëri,0,3,23:18.7,23:18.7,NULL
450,Urim Hoti,urim_hoti2026@aol.com,3365412659,7/26/2004,France,1,0,23:18.7,23:18.7,NULL
451,Jon Thomas,jon451@live.com,12011347977,8/3/1964,USA,1,0,23:18.7,23:18.7,NULL
