account_id,user_id,iban,balance,currency,account_type,status,created_at
3001,6604,AL082245125348694108161470,4562.02,EUR,STANDARD,ACTIVE,2026-02-08 18:48:05.583
3006,5432,AL005604106154303799681475,5732.77,EUR,STANDARD,ACTIVE,2026-02-08 18:48:05.613
3021,9646,AL068463047969773608961490,79167.44,CHF,STANDARD,ACTIVE,2026-02-08 18:48:05.703
3024,5212,AL007097811631604199681493,48457.74,CHF,SAVINGS,ACTIVE,2026-02-08 18:48:05.723
3033,5262,AL044437281601612902401502,58682.88,USD,SAVINGS,ACTIVE,2026-02-08 18:48:05.777
3036,6106,AL039188053595732602881505,15558.02,CHF,STANDARD,ACTIVE,2026-02-08 18:48:05.790
3038,3501,AL078796020062707998721507,97731.57,EUR,STANDARD,ACTIVE,2026-02-08 18:48:05.803
3048,1509,AL069701124951148605441517,27024.17,EUR,SAVINGS,ACTIVE,2026-02-08 18:48:05.863
3061,7988,AL054275753058915696641530,27860.57,USD,SAVINGS,FROZEN,2026-02-08 18:48:05.933
3068,4258,AL060341634569671004161537,62821.26,EUR,STANDARD,ACTIVE,2026-02-08 18:48:05.967
3072,1543,AL072323431369516605441541,88524.99,CHF,STANDARD,ACTIVE,2026-02-08 18:48:05.987
3073,1969,AL074325417331638210561542,32843.87,CHF,BUSINESS,ACTIVE,2026-02-08 18:48:05.990
3082,3369,AL030290711099746498561551,62808.07,GBP,BUSINESS,ACTIVE,2026-02-08 18:48:06.033
3091,9490,AL025716669161462502401560,80087.87,USD,BUSINESS,ACTIVE,2026-02-08 18:48:06.077
3109,2764,AL073796147629380802561578,67789.23,GBP,SAVINGS,ACTIVE,2026-02-08 18:48:06.157
3117,8955,AL045726006699943700481586,20358.28,EUR,SAVINGS,ACTIVE,2026-02-08 18:48:06.193
3125,7074,AL073127804920249303041594,94791.85,GBP,BUSINESS,ACTIVE,2026-02-08 18:48:06.230
3126,5350,AL048945979617974405121595,22444.70,GBP,BUSINESS,ACTIVE,2026-02-08 18:48:06.233
3147,5788,AL005184900156914400001616,98170.15,USD,STANDARD,ACTIVE,2026-02-08 18:48:06.327
3149,2285,AL033874233710929305601618,87654.32,CHF,STANDARD,ACTIVE,2026-02-08 18:48:06.337
3156,6489,AL077653059058471004161625,9218.11,GBP,BUSINESS,ACTIVE,2026-02-08 18:48:06.363
3174,7815,AL046209575936557803521643,24008.07,USD,SAVINGS,ACTIVE,2026-02-08 18:48:06.430
3182,9332,AL063567991238463406081651,7061.56,EUR,STANDARD,ACTIVE,2026-02-08 18:48:06.460
3187,9017,AL021325505919866201601656,84521.03,EUR,STANDARD,ACTIVE,2026-02-08 18:48:06.480
3203,9588,AL066426232870718494721672,30821.70,GBP,STANDARD,ACTIVE,2026-02-08 18:48:06.547
3214,5448,AL061465757711677798401683,83702.75,EUR,SAVINGS,ACTIVE,2026-02-08 18:48:06.593
3218,9972,AL061143972249200107521687,19931.64,GBP,BUSINESS,ACTIVE,2026-02-08 18:48:06.613
3257,3652,AL041928704108205199361726,5621.76,CHF,BUSINESS,ACTIVE,2026-02-08 18:48:06.810
3285,4733,AL023995578943065600001754,78266.55,EUR,BUSINESS,ACTIVE,2026-02-08 18:48:06.977
3289,4464,AL073677254986264801281758,7708.68,CHF,STANDARD,ACTIVE,2026-02-08 18:48:06.997
3292,8870,AL066285128649253806081761,52368.16,CHF,BUSINESS,ACTIVE,2026-02-08 18:48:07.017
3296,6156,AL030818482303940500481765,24734.69,CHF,STANDARD,ACTIVE,2026-02-08 18:48:07.040
3307,2276,AL056486000915187998721776,3650.95,EUR,SAVINGS,FROZEN,2026-02-08 18:48:07.090
3322,90,AL003074064003272600321791,9700.62,USD,SAVINGS,ACTIVE,2026-02-08 18:48:07.147
3325,3297,AL083440663238991503361794,43830.36,GBP,BUSINESS,ACTIVE,2026-02-08 18:48:07.157
3359,2443,AL001843473458617700161828,59328.80,GBP,BUSINESS,FROZEN,2026-02-08 18:48:07.303
3363,2360,AL056519957402845296641832,15848.67,USD,STANDARD,ACTIVE,2026-02-08 18:48:07.327
3368,3424,AL083704561413943603201837,90170.92,USD,SAVINGS,FROZEN,2026-02-08 18:48:07.350
3382,2250,AL039533686039044597761851,89610.57,USD,SAVINGS,ACTIVE,2026-02-08 18:48:07.420
3393,6697,AL053086230115630407681862,58356.54,GBP,BUSINESS,ACTIVE,2026-02-08 18:48:07.470
3404,1498,AL024345256120429404161873,44259.01,USD,SAVINGS,ACTIVE,2026-02-08 18:48:07.517
3413,775,AL002603333048699499841882,88624.55,GBP,SAVINGS,ACTIVE,2026-02-08 18:48:07.557
3417,7282,AL091637997591784796161886,4511.10,GBP,BUSINESS,ACTIVE,2026-02-08 18:48:07.570
3422,9776,AL073177225554018304001891,39961.27,EUR,STANDARD,ACTIVE,2026-02-08 18:48:07.590
3430,6239,AL067843724494370498561899,17703.39,USD,STANDARD,ACTIVE,2026-02-08 18:48:07.627
3433,2507,AL060888230597578803201902,87745.66,USD,STANDARD,FROZEN,2026-02-08 18:48:07.637
3438,3087,AL077678019435473602561907,5474.42,CHF,BUSINESS,ACTIVE,2026-02-08 18:48:07.660
3440,3762,AL038251618965981199361909,31114.07,GBP,STANDARD,ACTIVE,2026-02-08 18:48:07.670
3451,109,AL084082976412775608321920,80537.06,EUR,SAVINGS,ACTIVE,2026-02-08 18:48:07.733
3459,2532,AL004895400855010899841928,39924.54,GBP,BUSINESS,ACTIVE,2026-02-08 18:48:07.780
3460,4230,AL080503639631018506241929,98174.14,EUR,STANDARD,FROZEN,2026-02-08 18:48:07.787
3470,3822,AL030360943533996400641939,90538.47,CHF,BUSINESS,ACTIVE,2026-02-08 18:48:07.840
3473,4897,AL030234651532823403521942,9382.52,USD,BUSINESS,ACTIVE,2026-02-08 18:48:07.853
3484,319,AL081827853708344903681953,33894.00,EUR,BUSINESS,ACTIVE,2026-02-08 18:48:07.910
3499,2161,AL061060183948845905921968,98578.70,USD,STANDARD,ACTIVE,2026-02-08 18:48:08.000
3511,1668,AL052439705966710405121980,8200.46,CHF,SAVINGS,ACTIVE,2026-02-08 18:48:08.067
3512,8340,AL025787937226443601921981,57037.19,USD,SAVINGS,ACTIVE,2026-02-08 18:48:08.070
3515,6301,AL053615922172686899201984,48966.64,EUR,SAVINGS,ACTIVE,2026-02-08 18:48:08.083
3523,770,AL069525923146652702721992,33211.14,USD,STANDARD,ACTIVE,2026-02-08 18:48:08.117
3535,2984,AL076099090024031109122004,47823.59,EUR,STANDARD,ACTIVE,2026-02-08 18:48:08.163
3584,8298,AL057505116037060904962053,85322.97,GBP,SAVINGS,ACTIVE,2026-02-08 18:48:08.410
3591,8744,AL077845343647757404162060,6932.22,CHF,BUSINESS,ACTIVE,2026-02-08 18:48:08.460
3625,9927,AL077435702333470013442094,61296.06,EUR,SAVINGS,ACTIVE,2026-02-08 18:48:08.630
3628,2838,AL088669205638603202562097,48499.72,CHF,BUSINESS,ACTIVE,2026-02-08 18:48:08.643
3646,5705,AL058817845975406704642115,47095.53,GBP,STANDARD,ACTIVE,2026-02-08 18:48:08.720
3649,4133,AL004522164475496200322118,1063.36,GBP,STANDARD,ACTIVE,2026-02-08 18:48:08.733
3652,8708,AL036033558710078801922121,51653.57,GBP,STANDARD,ACTIVE,2026-02-08 18:48:08.743
3659,2832,AL000050247182576500002128,6871.28,EUR,STANDARD,ACTIVE,2026-02-08 18:48:08.773
3694,8058,AL066059809116022804482163,77901.29,GBP,STANDARD,ACTIVE,2026-02-08 18:48:08.920
3711,8318,AL018657630818002803202180,93702.93,CHF,SAVINGS,ACTIVE,2026-02-08 18:48:08.993
3713,207,AL031507380234176604162182,97541.00,GBP,SAVINGS,ACTIVE,2026-02-08 18:48:09.007
3725,3299,AL013302768477540101122194,23386.24,USD,SAVINGS,ACTIVE,2026-02-08 18:48:09.060
3727,5288,AL085917798350100602882196,52478.62,CHF,SAVINGS,ACTIVE,2026-02-08 18:48:09.070
3745,1010,AL054926512397359206402214,16602.18,CHF,SAVINGS,ACTIVE,2026-02-08 18:48:09.150
3760,9181,AL024614645839092403202229,96662.62,EUR,BUSINESS,ACTIVE,2026-02-08 18:48:09.213
3772,6606,AL043472789481552599042241,48030.09,CHF,STANDARD,ACTIVE,2026-02-08 18:48:09.257
3774,3717,AL088994545028122501122243,35949.34,GBP,SAVINGS,ACTIVE,2026-02-08 18:48:09.267
3809,9244,AL020889593392016701442278,91508.53,CHF,BUSINESS,ACTIVE,2026-02-08 18:48:09.407
3817,130,AL011622961461694702082286,50647.06,CHF,SAVINGS,FROZEN,2026-02-08 18:48:09.433
3825,1320,AL007542283479808999682294,86735.77,GBP,STANDARD,ACTIVE,2026-02-08 18:48:09.467
3842,3060,AL011174729864153701122311,49015.57,USD,SAVINGS,ACTIVE,2026-02-08 18:48:09.537
3849,8189,AL076777170176606904322318,44502.36,EUR,SAVINGS,ACTIVE,2026-02-08 18:48:09.567
3850,5886,AL061475381533764904962319,35823.58,CHF,SAVINGS,ACTIVE,2026-02-08 18:48:09.573
3867,8558,AL009132374326951201282336,89319.29,EUR,STANDARD,ACTIVE,2026-02-08 18:48:09.657
3891,4595,AL079646753455484805122360,41354.33,EUR,SAVINGS,ACTIVE,2026-02-08 18:48:09.753
3925,2693,AL008249143363370000642394,38108.13,GBP,BUSINESS,FROZEN,2026-02-08 18:48:09.890
3928,4217,AL053675453244601507842397,54321.64,CHF,SAVINGS,ACTIVE,2026-02-08 18:48:09.900
3935,7767,AL084136945626123008002404,58229.45,EUR,BUSINESS,ACTIVE,2026-02-08 18:48:09.930
3941,2458,AL053250767345033697282410,80203.63,GBP,SAVINGS,ACTIVE,2026-02-08 18:48:09.953
3942,4702,AL069683079644451000322411,47891.71,GBP,BUSINESS,ACTIVE,2026-02-08 18:48:09.960
3954,622,AL079472291586794598402423,60116.90,CHF,SAVINGS,ACTIVE,2026-02-08 18:48:10.010
3960,1741,AL059011236975941908482429,12996.05,EUR,SAVINGS,ACTIVE,2026-02-08 18:48:10.037
3968,118,AL012383263895672801282437,57249.42,USD,BUSINESS,ACTIVE,2026-02-08 18:48:10.080
4017,1479,AL059250734498773995522486,40621.43,USD,BUSINESS,ACTIVE,2026-02-08 18:48:10.313
4020,5789,AL025749831696603299842489,79849.74,EUR,BUSINESS,ACTIVE,2026-02-08 18:48:10.327
4031,7280,AL014519202918675000322500,78848.10,EUR,STANDARD,ACTIVE,2026-02-08 18:48:10.367
4034,9051,AL066826688550202101762503,19243.57,EUR,BUSINESS,ACTIVE,2026-02-08 18:48:10.380
4039,3543,AL047227089183558707202508,53817.92,USD,STANDARD,ACTIVE,2026-02-08 18:48:10.403
4082,5303,AL043014997857522600962551,98788.59,CHF,BUSINESS,ACTIVE,2026-02-08 18:48:10.590
4106,339,AL009163422294128700162575,88898.57,CHF,BUSINESS,ACTIVE,2026-02-08 18:48:10.710
4137,9812,AL081783175834916403202606,8648.30,GBP,STANDARD,ACTIVE,2026-02-08 18:48:10.880
4139,2443,AL051819544300967301122608,1300.64,GBP,BUSINESS,ACTIVE,2026-02-08 18:48:10.890
4150,7377,AL058358226165112903682619,52945.50,GBP,SAVINGS,ACTIVE,2026-02-08 18:48:10.947
4153,683,AL060168535225944606722622,75612.43,GBP,STANDARD,ACTIVE,2026-02-08 18:48:10.960
4156,987,AL061504790838827704322625,35201.73,EUR,STANDARD,ACTIVE,2026-02-08 18:48:10.977
4160,7560,AL054321718951500001282629,92169.28,EUR,SAVINGS,ACTIVE,2026-02-08 18:48:10.997
4165,3922,AL083171836039178905602634,97614.71,GBP,STANDARD,ACTIVE,2026-02-08 18:48:11.027
4176,6836,AL070316623484633507842645,54609.72,USD,SAVINGS,ACTIVE,2026-02-08 18:48:11.130
4191,8760,AL001051398488479300002660,22735.24,USD,BUSINESS,ACTIVE,2026-02-08 18:48:11.257
4195,5132,AL003285094719513100162664,58164.18,GBP,STANDARD,ACTIVE,2026-02-08 18:48:11.277
4198,1286,AL003135579723647799682667,16064.06,GBP,BUSINESS,ACTIVE,2026-02-08 18:48:11.297
4246,372,AL070434477703050506242715,93215.75,USD,STANDARD,ACTIVE,2026-02-08 18:48:11.610
4256,185,AL060162363351074406402725,34314.67,GBP,SAVINGS,ACTIVE,2026-02-08 18:48:11.667
4257,20,AL064887567794903111682726,11255.30,EUR,SAVINGS,ACTIVE,2026-02-08 18:48:11.673
4261,6028,AL083998633509813094402730,60390.15,USD,SAVINGS,ACTIVE,2026-02-08 18:48:11.690
4268,1668,AL014098629739708800002737,61990.32,EUR,BUSINESS,ACTIVE,2026-02-08 18:48:11.730
4269,1733,AL061806964044333301762738,41766.41,EUR,STANDARD,FROZEN,2026-02-08 18:48:11.737
4273,6937,AL072943007699005603842742,15684.79,USD,BUSINESS,ACTIVE,2026-02-08 18:48:11.767
4275,6657,AL081815875502725007362744,79292.55,USD,SAVINGS,ACTIVE,2026-02-08 18:48:11.777
4277,9049,AL053609145403788001282746,85850.12,EUR,STANDARD,ACTIVE,2026-02-08 18:48:11.790
4292,8178,AL089956142597542000642761,40641.76,USD,SAVINGS,ACTIVE,2026-02-08 18:48:11.910
4301,424,AL015134213904778800642770,50926.52,EUR,STANDARD,ACTIVE,2026-02-08 18:48:12.017
4312,5093,AL079048707441862594562781,63079.16,EUR,SAVINGS,ACTIVE,2026-02-08 18:48:12.097
4329,5393,AL004242749069044200322798,12662.89,EUR,STANDARD,ACTIVE,2026-02-08 18:48:12.230
4335,2723,AL078454982765104404482804,52643.59,EUR,BUSINESS,ACTIVE,2026-02-08 18:48:12.270
4337,6076,AL059210383084483799042806,33242.75,GBP,SAVINGS,ACTIVE,2026-02-08 18:48:12.280
4342,4280,AL044675729989536102402811,35526.49,CHF,STANDARD,ACTIVE,2026-02-08 18:48:12.310
4347,9820,AL051138096020208599042816,37076.69,EUR,STANDARD,ACTIVE,2026-02-08 18:48:12.337
4388,7108,AL005160397524969700482857,37316.06,USD,BUSINESS,ACTIVE,2026-02-08 18:48:12.527
4397,1245,AL039891378178704000002866,52586.69,USD,STANDARD,ACTIVE,2026-02-08 18:48:12.563
4402,728,AL088099086730125916162871,22698.27,CHF,STANDARD,ACTIVE,2026-02-08 18:48:12.583
4412,8932,AL074149727514099896322881,10669.69,USD,SAVINGS,ACTIVE,2026-02-08 18:48:12.633
4414,3386,AL039150092886556605442883,51069.81,CHF,SAVINGS,FROZEN,2026-02-08 18:48:12.643
4423,1870,AL055554312305406197762892,48491.93,USD,STANDARD,ACTIVE,2026-02-08 18:48:12.690
4435,1080,AL079265642277725798402904,18159.90,USD,STANDARD,ACTIVE,2026-02-08 18:48:12.747
4474,5422,AL011712383332456299522943,60671.34,USD,SAVINGS,ACTIVE,2026-02-08 18:48:12.957
4485,2802,AL064395145405653401602954,48119.86,CHF,BUSINESS,ACTIVE,2026-02-08 18:48:13.027
4496,5895,AL006437921606390300162965,50567.88,CHF,BUSINESS,ACTIVE,2026-02-08 18:48:13.077
4515,634,AL032826516275026503682984,35230.38,CHF,SAVINGS,ACTIVE,2026-02-08 18:48:13.180
4516,9583,AL078183603275706501122985,26306.79,EUR,STANDARD,ACTIVE,2026-02-08 18:48:13.187
4532,1985,AL000883322698857300003001,37486.60,GBP,SAVINGS,ACTIVE,2026-02-08 18:48:13.273
4544,5252,AL065652070959468492803013,63504.92,USD,SAVINGS,ACTIVE,2026-02-08 18:48:13.337
4552,9510,AL048897948051863306243021,59373.43,EUR,BUSINESS,ACTIVE,2026-02-08 18:48:13.373
4560,6924,AL061916560225256099843029,1241.13,USD,BUSINESS,ACTIVE,2026-02-08 18:48:13.407
4582,6514,AL006671635150215100163051,96776.17,USD,STANDARD,ACTIVE,2026-02-08 18:48:13.503
4595,8489,AL069228275703321804803064,66318.97,USD,STANDARD,ACTIVE,2026-02-08 18:48:13.567
4604,3679,AL090858958809739898883073,10324.25,CHF,BUSINESS,FROZEN,2026-02-08 18:48:13.603
4627,3061,AL086165082661191301123096,18383.85,USD,BUSINESS,ACTIVE,2026-02-08 18:48:13.703
4634,9209,AL050555730685202606083103,23887.69,EUR,STANDARD,FROZEN,2026-02-08 18:48:13.737
4637,9843,AL042331600318562104323106,82382.24,CHF,SAVINGS,ACTIVE,2026-02-08 18:48:13.750
4647,1283,AL009807749453035301123116,65106.37,CHF,BUSINESS,FROZEN,2026-02-08 18:48:13.797
4659,8200,AL089443110504815595523128,67262.45,CHF,BUSINESS,ACTIVE,2026-02-08 18:48:13.870
4684,4770,AL022557372376483100163153,8369.75,EUR,STANDARD,ACTIVE,2026-02-08 18:48:14.007
4696,3840,AL061592086500093501443165,3115.63,GBP,BUSINESS,ACTIVE,2026-02-08 18:48:14.060
4723,2150,AL066789971622358405123192,60114.21,CHF,SAVINGS,ACTIVE,2026-02-08 18:48:14.183
4729,6528,AL082291635599338106883198,30745.17,CHF,STANDARD,ACTIVE,2026-02-08 18:48:14.210
4754,8633,AL068377332762959994883223,17054.02,CHF,SAVINGS,ACTIVE,2026-02-08 18:48:14.340
4758,5704,AL052550502156803307523227,29428.14,GBP,BUSINESS,ACTIVE,2026-02-08 18:48:14.370
4774,2224,AL021608740214639500803243,87603.70,GBP,BUSINESS,ACTIVE,2026-02-08 18:48:14.450
4787,5436,AL038905660285267102723256,13138.10,GBP,STANDARD,ACTIVE,2026-02-08 18:48:14.520
4795,3859,AL078908589491031296003264,36154.92,CHF,STANDARD,ACTIVE,2026-02-08 18:48:14.563
4806,5002,AL053433241847713003523275,33762.71,GBP,BUSINESS,ACTIVE,2026-02-08 18:48:14.620
4808,3461,AL053334020134892902403277,61873.94,GBP,SAVINGS,ACTIVE,2026-02-08 18:48:14.630
4809,4914,AL018509167285352901123278,55137.16,USD,BUSINESS,ACTIVE,2026-02-08 18:48:14.633
4812,8104,AL049704571212336302083281,50059.62,EUR,STANDARD,FROZEN,2026-02-08 18:48:14.643
4819,1878,AL053560251898610606083288,11121.43,EUR,STANDARD,ACTIVE,2026-02-08 18:48:14.670
4820,8808,AL086615664916974694403289,23002.11,GBP,STANDARD,ACTIVE,2026-02-08 18:48:14.677
4824,9912,AL011522467562203000323293,69810.51,CHF,BUSINESS,ACTIVE,2026-02-08 18:48:14.693
4830,6660,AL077739627822447503363299,64448.23,USD,BUSINESS,ACTIVE,2026-02-08 18:48:14.733
4851,6816,AL061895282297813903363320,97222.84,EUR,BUSINESS,ACTIVE,2026-02-08 18:48:14.837
4879,657,AL032324036067358100483348,92657.89,GBP,SAVINGS,ACTIVE,2026-02-08 18:48:14.977
4883,9219,AL032441752915691601923352,69145.34,GBP,SAVINGS,ACTIVE,2026-02-08 18:48:14.993
4894,4052,AL027953018264922403843363,29333.94,GBP,SAVINGS,FROZEN,2026-02-08 18:48:15.057
4900,1765,AL005958371958117799683369,13380.26,CHF,BUSINESS,ACTIVE,2026-02-08 18:48:15.087
4910,6970,AL050649785885899202563379,58950.61,EUR,SAVINGS,ACTIVE,2026-02-08 18:48:15.140
4920,1010,AL060676260642496204803389,39149.94,CHF,SAVINGS,FROZEN,2026-02-08 18:48:15.187
4945,7795,AL016999991608343902723414,45965.40,EUR,BUSINESS,ACTIVE,2026-02-08 18:48:15.330
4970,8616,AL000375919054264000003439,50407.22,USD,STANDARD,ACTIVE,2026-02-08 18:48:15.517
4988,7449,AL070153815255637104643457,39505.99,EUR,SAVINGS,FROZEN,2026-02-08 18:48:15.640
4989,3064,AL084263888621793402883458,38267.26,GBP,SAVINGS,ACTIVE,2026-02-08 18:48:15.647
4994,9918,AL038960369434420203523463,68315.58,GBP,BUSINESS,ACTIVE,2026-02-08 18:48:15.683
5002,5182,AL091689218472139612163471,68362.38,USD,SAVINGS,ACTIVE,2026-02-08 18:48:15.740
5009,3331,AL070257998123947407363478,42975.38,EUR,BUSINESS,FROZEN,2026-02-08 18:48:15.790
5022,5923,AL049823427999532206083491,97382.53,GBP,STANDARD,FROZEN,2026-02-08 18:48:15.867
5031,979,AL048575569802550702083500,92468.71,EUR,BUSINESS,ACTIVE,2026-02-08 18:48:15.923
5049,2657,AL020151897417169699843518,52888.19,CHF,SAVINGS,ACTIVE,2026-02-08 18:48:16.050
5057,750,AL081770621606268395523526,63842.88,EUR,STANDARD,ACTIVE,2026-02-08 18:48:16.103
5059,16,AL045247508514886604803528,88950.64,CHF,STANDARD,ACTIVE,2026-02-08 18:48:16.120
5068,4766,AL090174962896008898563537,46417.49,EUR,BUSINESS,ACTIVE,2026-02-08 18:48:16.180
5086,6849,AL005755365983060200323555,63656.50,EUR,BUSINESS,ACTIVE,2026-02-08 18:48:16.337
5104,3682,AL029324893707626403843573,14864.39,EUR,STANDARD,ACTIVE,2026-02-08 18:48:16.500
5105,1992,AL026562075854628602883574,28349.66,GBP,SAVINGS,FROZEN,2026-02-08 18:48:16.503
5114,8419,AL066146403491370792963583,83939.53,USD,SAVINGS,ACTIVE,2026-02-08 18:48:16.553
5116,1490,AL010638160455357500163585,54079.19,USD,STANDARD,ACTIVE,2026-02-08 18:48:16.560
5139,3812,AL050555500648520396803608,90608.71,GBP,SAVINGS,ACTIVE,2026-02-08 18:48:16.657
5153,4563,AL047364530513237596163622,10916.56,CHF,SAVINGS,ACTIVE,2026-02-08 18:48:16.740
5178,5862,AL013940865553913999363647,59291.72,CHF,STANDARD,ACTIVE,2026-02-08 18:48:16.850
5207,2779,AL071449439126127400963676,89128.66,CHF,BUSINESS,ACTIVE,2026-02-08 18:48:17.077
5228,6688,AL084476601772310814723697,37893.63,EUR,STANDARD,ACTIVE,2026-02-08 18:48:17.213
5236,8316,AL024880377788243901443705,61531.51,USD,STANDARD,FROZEN,2026-02-08 18:48:17.250
5242,6834,AL050640119688633804803711,91568.76,GBP,STANDARD,ACTIVE,2026-02-08 18:48:17.277
5248,4046,AL036447575377941002243717,94124.39,CHF,STANDARD,ACTIVE,2026-02-08 18:48:17.323
5264,5078,AL086691921145801400323733,10359.02,GBP,SAVINGS,ACTIVE,2026-02-08 18:48:17.433
5276,5092,AL058232499476758108163745,17176.23,GBP,SAVINGS,ACTIVE,2026-02-08 18:48:17.490
5280,1166,AL009553408044943100163749,95674.42,GBP,BUSINESS,ACTIVE,2026-02-08 18:48:17.510
5282,3584,AL080324674817557299203751,48781.41,USD,SAVINGS,ACTIVE,2026-02-08 18:48:17.520
5286,2343,AL079966191985010513923755,6826.28,EUR,SAVINGS,ACTIVE,2026-02-08 18:48:17.540
5290,2405,AL011865824784403200003759,48252.81,CHF,BUSINESS,ACTIVE,2026-02-08 18:48:17.560
5301,5591,AL028805849461855703043770,47440.69,USD,BUSINESS,ACTIVE,2026-02-08 18:48:17.620
5306,5852,AL009474515241835800323775,72862.29,CHF,BUSINESS,ACTIVE,2026-02-08 18:48:17.647
5314,1615,AL049186062942721904643783,44791.45,GBP,STANDARD,ACTIVE,2026-02-08 18:48:17.687
5321,8087,AL027064033124657100803790,32611.31,CHF,SAVINGS,ACTIVE,2026-02-08 18:48:17.717
5376,7832,AL048210030804325007363845,47030.32,CHF,STANDARD,ACTIVE,2026-02-08 18:48:17.973
5389,2899,AL047563006535168798723858,92600.88,GBP,STANDARD,ACTIVE,2026-02-08 18:48:18.047
5390,632,AL002340095647132100163859,25316.45,USD,BUSINESS,ACTIVE,2026-02-08 18:48:18.050
5423,4640,AL030832342246873702403892,7501.31,GBP,STANDARD,ACTIVE,2026-02-08 18:48:18.217
5441,5169,AL004631419792347399683910,31600.10,USD,SAVINGS,ACTIVE,2026-02-08 18:48:18.310
5444,7392,AL075810663140101498883913,32765.24,GBP,SAVINGS,ACTIVE,2026-02-08 18:48:18.337
5454,8742,AL019667178928467200003923,39696.76,CHF,BUSINESS,ACTIVE,2026-02-08 18:48:18.390
5493,5930,AL011382907473609100803962,52883.51,GBP,BUSINESS,FROZEN,2026-02-08 18:48:18.610
5510,8344,AL042911096714298803203979,80220.12,CHF,BUSINESS,ACTIVE,2026-02-08 18:48:18.683
5518,341,AL002755967043952200323987,14921.66,CHF,STANDARD,FROZEN,2026-02-08 18:48:18.720
5524,3844,AL012283867559865200643993,45839.20,GBP,STANDARD,ACTIVE,2026-02-08 18:48:18.747
5528,8326,AL032669541385135206403997,52312.17,CHF,SAVINGS,ACTIVE,2026-02-08 18:48:18.767
5548,3561,AL013950340830046400004017,73400.36,CHF,SAVINGS,ACTIVE,2026-02-08 18:48:18.853
5555,442,AL052724293938882805764024,89955.42,EUR,SAVINGS,ACTIVE,2026-02-08 18:48:18.893
5558,6120,AL023092881940160501764027,25729.87,EUR,BUSINESS,ACTIVE,2026-02-08 18:48:18.907
5561,3813,AL086271305125995612164030,90925.79,CHF,SAVINGS,FROZEN,2026-02-08 18:48:18.920
5562,6306,AL038327148763179898884031,39440.80,USD,STANDARD,ACTIVE,2026-02-08 18:48:18.927
5568,9030,AL079135090872641699844037,44541.28,CHF,SAVINGS,ACTIVE,2026-02-08 18:48:18.957
5579,203,AL056586107384478105604048,67558.33,EUR,BUSINESS,ACTIVE,2026-02-08 18:48:19.013
5586,1808,AL056528370039891107844055,96122.97,CHF,BUSINESS,ACTIVE,2026-02-08 18:48:19.053
5598,1899,AL090479039259247605764067,83079.43,CHF,BUSINESS,ACTIVE,2026-02-08 18:48:19.110
5610,3684,AL079631233430017105924079,96720.96,EUR,BUSINESS,FROZEN,2026-02-08 18:48:19.177
5628,2235,AL017278858931445800964097,73152.19,USD,BUSINESS,ACTIVE,2026-02-08 18:48:19.280
5649,2757,AL067180080773417308164118,58707.84,GBP,SAVINGS,ACTIVE,2026-02-08 18:48:19.433
5682,2325,AL077733758161761003524151,89768.52,GBP,SAVINGS,ACTIVE,2026-02-08 18:48:19.607
5688,503,AL087231863805054812164157,93734.29,GBP,SAVINGS,ACTIVE,2026-02-08 18:48:19.637
5735,7356,AL028515899399813800964204,91330.88,EUR,BUSINESS,ACTIVE,2026-02-08 18:48:19.833
5744,743,AL035554814655855303684213,4096.38,CHF,STANDARD,ACTIVE,2026-02-08 18:48:19.873
5769,3654,AL025072989737424199684238,95942.52,USD,STANDARD,ACTIVE,2026-02-08 18:48:19.993
5772,4984,AL046343974635302502404241,56175.08,EUR,BUSINESS,ACTIVE,2026-02-08 18:48:20.017
5803,8767,AL045435250112530201604272,18434.77,EUR,BUSINESS,ACTIVE,2026-02-08 18:48:20.170
5809,1750,AL038979823366550302724278,48904.36,CHF,STANDARD,ACTIVE,2026-02-08 18:48:20.193
5834,1926,AL064950739872522403844303,65262.30,EUR,BUSINESS,ACTIVE,2026-02-08 18:48:20.320
5843,2841,AL063627919519466905604312,2108.81,GBP,BUSINESS,ACTIVE,2026-02-08 18:48:20.373
5847,2172,AL053582588274187704324316,27431.32,CHF,SAVINGS,ACTIVE,2026-02-08 18:48:20.393
